Performances_ID,Image,Collection,Production,Date,Original language,Huis
212488,1930-1931_00735-20220210_101430.jpg,1930-1931,De Verzonkene Klok,23/04/1931,RUS,Koninklijke Vlaamse Opera
527859,1930-1931_00741-20220210_101501.jpg,1930-1931,Driemeisjeshuis,26/04/1931,DUI,Koninklijke Vlaamse Opera
414889,1930-1931_00745-20220210_101535.jpg,1930-1931,De Vledermuis,26/04/1931,DUI,Koninklijke Vlaamse Opera
759148,1930-1931_00749-20220210_101612.jpg,1930-1931,De Verzonken Klok + Weenerbloed,30/04/1931,RUS ; DUI,Koninklijke Vlaamse Opera
404754,1930-1931_00755-20220210_101647.jpg,1930-1931,Laagland + De Vledermuis + Tannhauser,02/05/1931,DUI ; DUI ; DUI,Koninklijke Vlaamse Opera
759921,1930-1931 bis_00011-20220210_103744.jpg,1930-1931,De Meesterzangers van Nurenberg,31/08/1930,DUI,Koninklijke Vlaamse Opera
439138,1930-1931 bis_00027-20220210_103939.jpg,1930-1931,Arendsnest + Het Winternachtsdroom,14/09/1930,NL ; nan,Koninklijke Vlaamse Opera
991724,1930-1931 bis_00029-20220210_104016.jpg,1930-1931,De Meesterzangers van Nurenberg,16/09/1930,DUI,Koninklijke Vlaamse Opera
183517,1930-1931 bis_00043-20220210_104144.jpg,1930-1931,Winternachtsdroom + De Sylphiden,28/09/1930,NL ; nan,Koninklijke Vlaamse Opera
316533,1930-1931 bis_00055-20220210_104308.jpg,1930-1931,Bruid der Zee,05/10/1930,NL,Koninklijke Vlaamse Opera
204435,1930-1931 bis_00101-20220210_104800.jpg,1930-1931,De Groote Dansenreeks + De Tenor,08/11/1930,nan ; DUI,Koninklijke Vlaamse Opera
815254,1930-1931 bis_00143-20220210_105231.jpg,1930-1931,Het Mirakel,05/12/1930,DUI,Koninklijke Vlaamse Opera
299937,1930-1931 bis_00159-20220210_105357.jpg,1930-1931,Tannhauser,13/12/1930,DUI,Koninklijke Vlaamse Opera
323436,1930-1931 bis_00235-20220210_110103.jpg,1930-1931,Frederika,06/02/1931,DUI,Koninklijke Vlaamse Opera
456692,1930-1931 bis_00253-20220210_110251.jpg,1930-1931,Driemeisjeshuis,16/02/1931,DUI,Koninklijke Vlaamse Opera
416657,1930-1931 bis_00313-20220210_110906.jpg,1930-1931,Tannhauser,29/03/1931,DUI,Koninklijke Vlaamse Opera
979058,1930-1931 bis_00319-20220210_110944.jpg,1930-1931,De Verzonken Klok,04/04/1931,RUS,Koninklijke Vlaamse Opera
412559,1930-1931 bis_00351-20220210_111322.jpg,1930-1931,De Rozenkavalier,25/04/1931,DUI,Koninklijke Vlaamse Opera
652385,1930-1931 bis_00357-20220210_111358.jpg,1930-1931,Tristan en Isolde,28/04/1931,DUI,Koninklijke Vlaamse Opera
874977,1930-1931 bis_00359-20220210_111411.jpg,1930-1931,De Verzonkene Klok + Tannhauser,30/04/1931,RUS ; DUI,Koninklijke Vlaamse Opera
727277,1931-1932_00007-20220210_112242.jpg,1931-1932,De Bruid der Zee,05/09/1931,NL,Koninklijke Vlaamse Opera
291975,1931-1932_00009-20220210_112255.jpg,1931-1932,Frederika,06/09/1931,DUI,Koninklijke Vlaamse Opera
139554,1931-1932_00011-20220210_112310.jpg,1931-1932,De Bruid der Zee,08/09/1931,NL,Koninklijke Vlaamse Opera
410847,1931-1932_00013-20220210_112321.jpg,1931-1932,Frederika,10/09/1931,DUI,Koninklijke Vlaamse Opera
940343,1931-1932_00015-20220210_112347.jpg,1931-1932,Orpheus,12/09/1931,FR,Koninklijke Vlaamse Opera
217382,1931-1932_00017-20220210_112401.jpg,1931-1932,Orpheus,13/09/1931,FR,Koninklijke Vlaamse Opera
978197,1931-1932_00019-20220210_112415.jpg,1931-1932,Faust,13/09/1931,FR,Koninklijke Vlaamse Opera
397690,1931-1932_00021-20220210_112431.jpg,1931-1932,Faust,15/09/1931,FR,Koninklijke Vlaamse Opera
722575,1931-1932_00023-20220210_112446.jpg,1931-1932,Tristan en Isolde,17/09/1931,DUI,Koninklijke Vlaamse Opera
764392,1931-1932_00025-20220210_112502.jpg,1931-1932,Faust,19/09/1931,FR,Koninklijke Vlaamse Opera
124708,1931-1932_00027-20220210_112519.jpg,1931-1932,Frederika,20/09/1931,DUI,Koninklijke Vlaamse Opera
248260,1931-1932_00029-20220210_112533.jpg,1931-1932,De Bruid der Zee,20/09/1931,NL,Koninklijke Vlaamse Opera
632200,1931-1932_00031-20220210_112552.jpg,1931-1932,Lohengrin,22/09/1931,DUI,Koninklijke Vlaamse Opera
609054,1931-1932_00033-20220210_112604.jpg,1931-1932,Faust,24/09/1931,FR,Koninklijke Vlaamse Opera
404512,1931-1932_00035-20220210_112615.jpg,1931-1932,Frederika,26/09/1931,DUI,Koninklijke Vlaamse Opera
315785,1931-1932_00037-20220210_112627.jpg,1931-1932,Faust,27/09/1931,FR,Koninklijke Vlaamse Opera
563809,1931-1932_00039-20220210_112645.jpg,1931-1932,De Doode Oogen,27/09/1931,DUI,Koninklijke Vlaamse Opera
182184,1931-1932_00041-20220210_112656.jpg,1931-1932,De Doode Oogen,01/10/1931,DUI,Koninklijke Vlaamse Opera
478925,1931-1932_00043-20220210_112711.jpg,1931-1932,De Vledermuis,03/10/1931,DUI,Koninklijke Vlaamse Opera
258966,1931-1932_00045-20220210_112725.jpg,1931-1932,De Doode Oogen,04/10/1931,DUI,Koninklijke Vlaamse Opera
830289,1931-1932_00047-20220210_112739.jpg,1931-1932,De Vledermuis,04/10/1931,DUI,Koninklijke Vlaamse Opera
253732,1931-1932_00049-20220210_112759.jpg,1931-1932,Dansenreeks + De Doode Oogen,06/10/1931,? ; DUI,Koninklijke Vlaamse Opera
130898,1931-1932_00051-20220210_112818.jpg,1931-1932,De Vledermuis,08/10/1931,DUI,Koninklijke Vlaamse Opera
914008,1931-1932_00053-20220210_112830.jpg,1931-1932,Dansenreeks + De Doode Oogen,10/10/1931,? ; DUI,Koninklijke Vlaamse Opera
194935,1931-1932_00055-20220210_112840.jpg,1931-1932,De Vledermuis,11/10/1931,DUI,Koninklijke Vlaamse Opera
497691,1931-1932_00057-20220210_112851.jpg,1931-1932,Hoffmann's Vertellingenen,11/10/1931,FR,Koninklijke Vlaamse Opera
552461,1931-1932_00059-20220210_112903.jpg,1931-1932,Faust,13/10/1931,FR,Koninklijke Vlaamse Opera
315855,1931-1932_00061-20220210_112916.jpg,1931-1932,Hoffmann's Vertellingenen,15/10/1931,FR,Koninklijke Vlaamse Opera
944358,1931-1932_00063-20220210_112924.jpg,1931-1932,De Vroolijke Oorlog,17/10/1931,DUI,Koninklijke Vlaamse Opera
251336,1931-1932_00065-20220210_112933.jpg,1931-1932,Hoffmann's Vertellingenen,18/10/1931,FR,Koninklijke Vlaamse Opera
571884,1931-1932_00067-20220210_112945.jpg,1931-1932,De Vroolijke Oorlog,18/10/1931,DUI,Koninklijke Vlaamse Opera
192875,1931-1932_00069-20220210_112959.jpg,1931-1932,De Vledermuis,20/10/1931,DUI,Koninklijke Vlaamse Opera
140925,1931-1932_00071-20220210_113019.jpg,1931-1932,De Vroolijke Oorlog,22/10/1931,DUI,Koninklijke Vlaamse Opera
570090,1931-1932_00073-20220210_113028.jpg,1931-1932,De Tooverfluit,24/10/1931,DUI,Koninklijke Vlaamse Opera
445890,1931-1932_00075-20220210_113038.jpg,1931-1932,Faust,25/10/1931,FR,Koninklijke Vlaamse Opera
921481,1931-1932_00077-20220210_113049.jpg,1931-1932,De Tooverfluit,25/10/1931,DUI,Koninklijke Vlaamse Opera
144838,1931-1932_00079-20220210_113107.jpg,1931-1932,De Lustige Oorlog,27/10/1931,DUI,Koninklijke Vlaamse Opera
666086,1931-1932_00081-20220210_113117.jpg,1931-1932,De Tooverfluit,29/10/1931,DUI,Koninklijke Vlaamse Opera
749187,1931-1932_00083-20220210_113137.jpg,1931-1932,Hoffmann's Vertellingenen,31/10/1931,FR,Koninklijke Vlaamse Opera
801191,1931-1932_00085-20220210_113159.jpg,1931-1932,De Lustige Oorlog,01/11/1931,DUI,Koninklijke Vlaamse Opera
742335,1931-1932_00087-20220210_113210.jpg,1931-1932,De Vledermuis,01/11/1931,DUI,Koninklijke Vlaamse Opera
848515,1931-1932_00089-20220210_113235.jpg,1931-1932,De Tooverfluit,03/11/1931,DUI,Koninklijke Vlaamse Opera
468464,1931-1932_00091-20220210_113244.jpg,1931-1932,Faust,05/11/1931,FR,Koninklijke Vlaamse Opera
931053,1931-1932_00093-20220210_113258.jpg,1931-1932,De Juweelen der Madonna,07/11/1931,ITA,Koninklijke Vlaamse Opera
820197,1931-1932_00095-20220210_113309.jpg,1931-1932,Hoffmann's Vertellingenen,08/11/1931,FR,Koninklijke Vlaamse Opera
722789,1931-1932_00097-20220210_113319.jpg,1931-1932,De Juweelen der Madonna,08/11/1931,ITA,Koninklijke Vlaamse Opera
497586,1931-1932_00099-20220210_113329.jpg,1931-1932,De Walkure,10/11/1931,DUI,Koninklijke Vlaamse Opera
526454,1931-1932_00101-20220210_113338.jpg,1931-1932,De Juweelen der Madonna,12/11/1931,ITA,Koninklijke Vlaamse Opera
750481,1931-1932_00103-20220210_113348.jpg,1931-1932,De Walkure,14/11/1931,DUI,Koninklijke Vlaamse Opera
355654,1931-1932_00105-20220210_113358.jpg,1931-1932,De Juweelen der Madonna,15/11/1931,ITA,Koninklijke Vlaamse Opera
339099,1931-1932_00107-20220210_113409.jpg,1931-1932,Faust,15/11/1931,FR,Koninklijke Vlaamse Opera
774850,1931-1932_00109-20220210_113422.jpg,1931-1932,De Walkure,17/11/1931,DUI,Koninklijke Vlaamse Opera
136405,1931-1932_00111-20220210_113432.jpg,1931-1932,Faust,19/11/1931,FR,Koninklijke Vlaamse Opera
101723,1931-1932_00113-20220210_113443.jpg,1931-1932,Christ'l,21/11/1931,?,Koninklijke Vlaamse Opera
284093,1931-1932_00115-20220210_113454.jpg,1931-1932,De Lustige Oorlog,22/11/1931,DUI,Koninklijke Vlaamse Opera
467088,1931-1932_00117-20220210_113507.jpg,1931-1932,De Walkure,22/11/1931,DUI,Koninklijke Vlaamse Opera
493735,1931-1932_00119-20220210_113518.jpg,1931-1932,Christ'l,24/11/1931,?,Koninklijke Vlaamse Opera
577775,1931-1932_00121-20220210_113526.jpg,1931-1932,Judith + Groote Dansenreeks,26/11/1931,FR ; nan,Koninklijke Vlaamse Opera
929327,1931-1932_00123-20220210_113536.jpg,1931-1932,Judith,28/11/1931,FR,Koninklijke Vlaamse Opera
190348,1931-1932_00125-20220210_113546.jpg,1931-1932,Groote Dansenreeks,28/11/1931,nan,Koninklijke Vlaamse Opera
611511,1931-1932_00127-20220210_113555.jpg,1931-1932,Christ'l,29/11/1931,?,Koninklijke Vlaamse Opera
718023,1931-1932_00129-20220210_113614.jpg,1931-1932,Hoffmann's Vertellingenen,29/11/1931,FR,Koninklijke Vlaamse Opera
771843,1931-1932_00131-20220210_113624.jpg,1931-1932,De Lustige Oorlog,01/12/1931,DUI,Koninklijke Vlaamse Opera
620078,1931-1932_00133-20220210_113637.jpg,1931-1932,Tristan en Isolde,03/12/1931,DUI,Koninklijke Vlaamse Opera
314755,1931-1932_00135-20220210_113646.jpg,1931-1932,Judith + De Doode Oogen,05/12/1931,FR ; DUI,Koninklijke Vlaamse Opera
460959,1931-1932_00137-20220210_113700.jpg,1931-1932,De Vledermuis,06/12/1931,DUI,Koninklijke Vlaamse Opera
201234,1931-1932_00139-20220210_113713.jpg,1931-1932,Christ'l,06/12/1931,?,Koninklijke Vlaamse Opera
496308,1931-1932_00141-20220210_113725.jpg,1931-1932,De Juweelen der Madonna,08/12/1931,ITA,Koninklijke Vlaamse Opera
182346,1931-1932_00143-20220210_113736.jpg,1931-1932,Frederika,10/12/1931,DUI,Koninklijke Vlaamse Opera
802146,1931-1932_00145-20220210_113746.jpg,1931-1932,Vriend Fritz + Jean-Marie,12/12/1931,ITA ; ?,Koninklijke Vlaamse Opera
680745,1931-1932_00147-20220210_113756.jpg,1931-1932,Frederika,13/12/1931,DUI,Koninklijke Vlaamse Opera
115466,1931-1932_00149-20220210_113805.jpg,1931-1932,Judith + De Doode Oogen,13/12/1931,FR ; DUI,Koninklijke Vlaamse Opera
763713,1931-1932_00151-20220210_113812.jpg,1931-1932,Hoffmann's Vertellingenen,15/12/1931,FR,Koninklijke Vlaamse Opera
998933,1931-1932_00153-20220210_113820.jpg,1931-1932,De Vledermuis,17/12/1931,DUI,Koninklijke Vlaamse Opera
804714,1931-1932_00155-20220210_113829.jpg,1931-1932,Carmen,19/12/1931,FR,Koninklijke Vlaamse Opera
472990,1931-1932_00157-20220210_113838.jpg,1931-1932,De Lustige Oorlog,20/12/1931,DUI,Koninklijke Vlaamse Opera
476844,1931-1932_00159-20220210_113846.jpg,1931-1932,Vriend Fritz + Jean-Marie,20/12/1931,ITA ; ?,Koninklijke Vlaamse Opera
823886,1931-1932_00161-20220210_113858.jpg,1931-1932,Tristan en Isolde,22/12/1931,DUI,Koninklijke Vlaamse Opera
475614,1931-1932_00163-20220210_113905.jpg,1931-1932,Christ'l,24/12/1931,?,Koninklijke Vlaamse Opera
555788,1931-1932_00165-20220210_113913.jpg,1931-1932,Carmen,25/12/1931,FR,Koninklijke Vlaamse Opera
665725,1931-1932_00167-20220210_113924.jpg,1931-1932,Christ'l,26/12/1931,?,Koninklijke Vlaamse Opera
533000,1931-1932_00169-20220210_113936.jpg,1931-1932,Vriend Fritz + De Schabeletter,27/12/1931,ITA ; NL,Koninklijke Vlaamse Opera
386702,1931-1932_00171-20220210_113945.jpg,1931-1932,Carmen,27/12/1931,FR,Koninklijke Vlaamse Opera
928822,1931-1932_00173-20220210_113959.jpg,1931-1932,Vriend Fritz + De Schabeletter,29/12/1931,ITA ; NL,Koninklijke Vlaamse Opera
336032,1931-1932_00175-20220210_114009.jpg,1931-1932,De Lustige Oorlog,31/12/1931,DUI,Koninklijke Vlaamse Opera
450197,1931-1932_00177-20220210_114020.jpg,1931-1932,De Vledermuis,02/01/1931,DUI,Koninklijke Vlaamse Opera
311791,1931-1932_00181-20220210_114043.jpg,1931-1932,De Tooverfluit,03/12/1931,DUI,Koninklijke Vlaamse Opera
146365,1931-1932_00183-20220210_114053.jpg,1931-1932,Carmen,05/01/1932,FR,Koninklijke Vlaamse Opera
552306,1931-1932_00185-20220210_114105.jpg,1931-1932,De Walkure,07/01/1932,DUI,Koninklijke Vlaamse Opera
935995,1931-1932_00187-20220210_114115.jpg,1931-1932,De Tooverfluit,09/01/1932,DUI,Koninklijke Vlaamse Opera
120010,1931-1932_00189-20220210_114124.jpg,1931-1932,De Tooverfluit,12/01/1932,DUI,Koninklijke Vlaamse Opera
343796,1931-1932_00191-20220210_114132.jpg,1931-1932,Toni uit Weenen,16/01/1932,DUI,Koninklijke Vlaamse Opera
274369,1931-1932_00193-20220210_114141.jpg,1931-1932,Driemeisjeshuis,17/01/1932,DUI,Koninklijke Vlaamse Opera
663675,1931-1932_00195-20220210_114151.jpg,1931-1932,Toni uit Weenen,17/01/1932,DUI,Koninklijke Vlaamse Opera
813980,1931-1932_00197-20220210_114202.jpg,1931-1932,Lohengrin,19/01/1932,DUI,Koninklijke Vlaamse Opera
416534,1931-1932_00199-20220210_114213.jpg,1931-1932,Christ'l,21/01/1932,?,Koninklijke Vlaamse Opera
361139,1931-1932_00201-20220210_114225.jpg,1931-1932,Hoffmann's Vertellingenen,23/01/1932,FR,Koninklijke Vlaamse Opera
827779,1931-1932_00203-20220210_114233.jpg,1931-1932,Lohengrin,24/01/1932,DUI,Koninklijke Vlaamse Opera
764785,1931-1932_00205-20220210_114243.jpg,1931-1932,Driemeisjeshuis,24/01/1932,DUI,Koninklijke Vlaamse Opera
870423,1931-1932_00207-20220210_114254.jpg,1931-1932,Toni uit Weenen,26/01/1932,DUI,Koninklijke Vlaamse Opera
783545,1931-1932_00209-20220210_114303.jpg,1931-1932,Paganini,28/01/1932,DUI,Koninklijke Vlaamse Opera
573891,1931-1932_00211-20220210_114314.jpg,1931-1932,Driemeisjeshuis,30/01/1932,DUI,Koninklijke Vlaamse Opera
730831,1931-1932_00213-20220210_114324.jpg,1931-1932,Paganini,31/01/1932,DUI,Koninklijke Vlaamse Opera
770599,1931-1932_00215-20220210_114336.jpg,1931-1932,Lohengrin,31/01/1932,DUI,Koninklijke Vlaamse Opera
158366,1931-1932_00217-20220210_114353.jpg,1931-1932,Paganini,02/02/1932,DUI,Koninklijke Vlaamse Opera
567047,1931-1932_00219-20220210_114404.jpg,1931-1932,Lohengrin,04/02/1932,DUI,Koninklijke Vlaamse Opera
532280,1931-1932_00221-20220210_114413.jpg,1931-1932,De Lustige Boer,06/02/1932,DUI,Koninklijke Vlaamse Opera
854715,1931-1932_00223-20220210_114424.jpg,1931-1932,Toni uit Weenen,07/02/1932,DUI,Koninklijke Vlaamse Opera
208091,1931-1932_00225-20220210_114600.jpg,1931-1932,De Lustige Boer,07/02/1932,DUI,Koninklijke Vlaamse Opera
191776,1931-1932_00227-20220210_114611.jpg,1931-1932,Driemeisjeshuis,08/02/1932,DUI,Koninklijke Vlaamse Opera
316167,1931-1932_00229-20220210_114621.jpg,1931-1932,De Lustige Boer,09/02/1932,DUI,Koninklijke Vlaamse Opera
168817,1931-1932_00231-20220210_114633.jpg,1931-1932,Faust,11/02/1932,FR,Koninklijke Vlaamse Opera
513417,1931-1932_00233-20220210_114856.jpg,1931-1932,Paganini,13/02/1932,DUI,Koninklijke Vlaamse Opera
124310,1931-1932_00235-20220210_114932.jpg,1931-1932,De Lustige Boer,14/02/1932,DUI,Koninklijke Vlaamse Opera
662787,1931-1932_00237-20220210_114942.jpg,1931-1932,Carmen,14/02/1932,FR,Koninklijke Vlaamse Opera
495359,1931-1932_00239-20220210_114950.jpg,1931-1932,De Lustige Boer,16/02/1932,DUI,Koninklijke Vlaamse Opera
406288,1931-1932_00241-20220210_115004.jpg,1931-1932,De Walkure,18/02/1932,DUI,Koninklijke Vlaamse Opera
215204,1931-1932_00243-20220210_115014.jpg,1931-1932,Frederika,20/02/1932,DUI,Koninklijke Vlaamse Opera
910595,1931-1932_00245-20220210_115023.jpg,1931-1932,Tristan en Isolde,21/02/1932,DUI,Koninklijke Vlaamse Opera
473470,1931-1932_00247-20220210_115034.jpg,1931-1932,De Lustige Boer,21/02/1932,DUI,Koninklijke Vlaamse Opera
112266,1931-1932_00249-20220210_115042.jpg,1931-1932,Salomé + Orpheus,23/02/1932,DUI ; ITA,Koninklijke Vlaamse Opera
340904,1931-1932_00251-20220210_115051.jpg,1931-1932,De Lustige Boer,25/02/1932,DUI,Koninklijke Vlaamse Opera
953693,1931-1932_00253-20220210_115058.jpg,1931-1932,Lohengrin,27/02/1932,DUI,Koninklijke Vlaamse Opera
356563,1931-1932_00255-20220210_115108.jpg,1931-1932,De Lustige Boer,28/02/1932,DUI,Koninklijke Vlaamse Opera
711209,1931-1932_00257-20220210_115117.jpg,1931-1932,De Vledermuis,28/02/1932,DUI,Koninklijke Vlaamse Opera
707300,1931-1932_00259-20220210_115125.jpg,1931-1932,Frederika,01/03/1932,DUI,Koninklijke Vlaamse Opera
222802,1931-1932_00261-20220210_115137.jpg,1931-1932,Carmen,03/03/1932,FR,Koninklijke Vlaamse Opera
196032,1931-1932_00263-20220210_115150.jpg,1931-1932,Salomé + Jean-Marie,05/03/1932,DUI ; ?,Koninklijke Vlaamse Opera
839445,1931-1932_00265-20220210_115158.jpg,1931-1932,Driemeisjeshuis,06/03/1932,DUI,Koninklijke Vlaamse Opera
231750,1931-1932_00267-20220210_115207.jpg,1931-1932,De Lustige Boer,06/03/1932,DUI,Koninklijke Vlaamse Opera
611589,1931-1932_00269-20220210_115215.jpg,1931-1932,Tristan en Isolde,08/03/1932,DUI,Koninklijke Vlaamse Opera
248280,1931-1932_00271-20220210_115223.jpg,1931-1932,De Notenkraker + Salomé,10/03/1932,nan ; nan,Koninklijke Vlaamse Opera
445173,1931-1932_00275-20220210_115246.jpg,1931-1932,De Lustige Boer,12/03/1932,DUI,Koninklijke Vlaamse Opera
446278,1931-1932_00277-20220210_115256.jpg,1931-1932,Paganini,13/03/1932,DUI,Koninklijke Vlaamse Opera
455320,1931-1932_00279-20220210_115309.jpg,1931-1932,Christ'l,13/03/1932,?,Koninklijke Vlaamse Opera
579326,1931-1932_00281-20220210_115317.jpg,1931-1932,De Lustige Boer,15/03/1932,DUI,Koninklijke Vlaamse Opera
291027,1931-1932_00283-20220210_115326.jpg,1931-1932,Hoffmann's Vertellingenen,17/03/1932,FR,Koninklijke Vlaamse Opera
858734,1931-1932_00285-20220210_115339.jpg,1931-1932,Carmen,19/03/1932,FR,Koninklijke Vlaamse Opera
840207,1931-1932_00287-20220210_115347.jpg,1931-1932,Christ'l,20/03/1932,?,Koninklijke Vlaamse Opera
375540,1931-1932_00289-20220210_115405.jpg,1931-1932,Paganini,20/03/1932,DUI,Koninklijke Vlaamse Opera
978670,1931-1932_00291-20220210_115417.jpg,1931-1932,Driemeisjeshuis,22/03/1932,DUI,Koninklijke Vlaamse Opera
930422,1931-1932_00293-20220210_115430.jpg,1931-1932,Parsifal,25/03/1932,DUI,Koninklijke Vlaamse Opera
295502,1931-1932_00295-20220210_115438.jpg,1931-1932,De Walkure,26/03/1932,DUI,Koninklijke Vlaamse Opera
921475,1931-1932_00297-20220210_115447.jpg,1931-1932,Carmen,27/03/1932,FR,Koninklijke Vlaamse Opera
189458,1931-1932_00299-20220210_115455.jpg,1931-1932,De Notenkraker + De Doode Oogen,27/03/1932,nan ; DUI,Koninklijke Vlaamse Opera
841395,1931-1932_00303-20220210_115517.jpg,1931-1932,Parsifal,28/03/1932,DUI,Koninklijke Vlaamse Opera
890357,1931-1932_00305-20220210_115527.jpg,1931-1932,Hoffmann's Vertellingenen,29/03/1932,FR,Koninklijke Vlaamse Opera
144277,1931-1932_00307-20220210_115536.jpg,1931-1932,Toni uit Weenen,29/03/1932,DUI,Koninklijke Vlaamse Opera
996993,1931-1932_00309-20220210_115546.jpg,1931-1932,Boheme,02/04/1932,ITA,Koninklijke Vlaamse Opera
206765,1931-1932_00311-20220210_115555.jpg,1931-1932,Driemeisjeshuis,03/04/1932,DUI,Koninklijke Vlaamse Opera
542134,1931-1932_00313-20220210_115603.jpg,1931-1932,Boheme,03/04/1932,ITA,Koninklijke Vlaamse Opera
231265,1931-1932_00315-20220210_115611.jpg,1931-1932,Boheme,05/04/1932,ITA,Koninklijke Vlaamse Opera
658515,1931-1932_00317-20220210_115621.jpg,1931-1932,De Lustige Boer,07/04/1932,DUI,Koninklijke Vlaamse Opera
229590,1931-1932_00319-20220210_115630.jpg,1931-1932,Tannhauser,09/04/1932,DUI,Koninklijke Vlaamse Opera
137327,1931-1932_00321-20220210_115640.jpg,1931-1932,Boheme,10/04/1932,ITA,Koninklijke Vlaamse Opera
885302,1931-1932_00323-20220210_115653.jpg,1931-1932,Jean-Marie + Salomé,10/04/1932,? ; nan,Koninklijke Vlaamse Opera
216374,1931-1932_00325-20220210_115706.jpg,1931-1932,De Juweelen der Madonna,12/04/1932,ITA,Koninklijke Vlaamse Opera
407002,1931-1932_00327-20220210_115716.jpg,1931-1932,De Lustige Oorlog,14/04/1932,DUI,Koninklijke Vlaamse Opera
987787,1931-1932_00329-20220210_115729.jpg,1931-1932,De Vliegende Hollander,16/04/1932,DEE,Koninklijke Vlaamse Opera
254641,1931-1932_00331-20220210_115739.jpg,1931-1932,De Lustige Boer,17/04/1932,DUI,Koninklijke Vlaamse Opera
509206,1931-1932_00333-20220210_115747.jpg,1931-1932,Tannhauser,17/04/1932,DUI,Koninklijke Vlaamse Opera
168259,1931-1932_00335-20220210_115759.jpg,1931-1932,Tannhauser,19/04/1932,DUI,Koninklijke Vlaamse Opera
803869,1931-1932_00337-20220210_115809.jpg,1931-1932,Boheme,21/04/1932,ITA,Koninklijke Vlaamse Opera
659908,1931-1932_00339-20220210_115819.jpg,1931-1932,Quinten Massijs,23/04/1932,NL,Koninklijke Vlaamse Opera
604227,1931-1932_00341-20220210_115832.jpg,1931-1932,Christ'l,24/04/1932,?,Koninklijke Vlaamse Opera
617531,1931-1932_00343-20220210_115843.jpg,1931-1932,Hoffmann's Vertellingenen + Carmen + Faust,24/04/1932,FR ; FR ; FR,Koninklijke Vlaamse Opera
836359,1931-1932_00345-20220210_115854.jpg,1931-1932,Quinten Massijs,26/04/1932,NL,Koninklijke Vlaamse Opera
531361,1931-1932_00347-20220210_115902.jpg,1931-1932,Lohengrin,28/04/1932,DUI,Koninklijke Vlaamse Opera
370250,1931-1932_00349-20220210_115909.jpg,1931-1932,Boheme + De Vledermuis + Tannhauser,30/04/1932,nan ; DUI ; DUI,Koninklijke Vlaamse Opera
719178,1932-1933_00007-20220210_130738.jpg,1932-1933,Marike van Nymegem,01/10/1932,NL,Koninklijke Vlaamse Opera
510394,1932-1933_00009-20220210_130804.jpg,1932-1933,Het Land van den Glimlach,02/10/1932,DUI,Koninklijke Vlaamse Opera
911731,1932-1933_00011-20220210_130829.jpg,1932-1933,De Zwerver,02/10/1932,FR,Koninklijke Vlaamse Opera
897109,1932-1933_00013-20220210_130904.jpg,1932-1933,Het Land van den Glimlach,04/10/1932,DUI,Koninklijke Vlaamse Opera
384321,1932-1933_00015-20220210_130922.jpg,1932-1933,Marike van Nymegem,06/10/1932,NL,Koninklijke Vlaamse Opera
964115,1932-1933_00017-20220210_130938.jpg,1932-1933,Hoffmann's Vertellingenen,08/12/1932,FR,Koninklijke Vlaamse Opera
523583,1932-1933_00019-20220210_130956.jpg,1932-1933,De Zwerver,09/10/1932,FR,Koninklijke Vlaamse Opera
501767,1932-1933_00021-20220210_131012.jpg,1932-1933,Het Land van den Glimlach,09/10/1932,DUI,Koninklijke Vlaamse Opera
887930,1932-1933_00023-20220210_131340.jpg,1932-1933,Marike van Nymegem,11/10/1932,NL,Koninklijke Vlaamse Opera
962360,1932-1933_00025-20220210_131401.jpg,1932-1933,De Zwerver,13/10/1932,FR,Koninklijke Vlaamse Opera
272517,1932-1933_00027-20220210_131423.jpg,1932-1933,Zwaargewicht ( of De eer van't Land) + Russische Balletten van Monte Carlo,15/10/1932,nan ; ?,Koninklijke Vlaamse Opera
988484,1932-1933_00029-20220210_131445.jpg,1932-1933,Marike van Nymegem,16/10/1932,NL,Koninklijke Vlaamse Opera
772290,1932-1933_00031-20220210_131503.jpg,1932-1933,Quinten Massys,16/10/1932,NL,Koninklijke Vlaamse Opera
969647,1932-1933_00033-20220210_131522.jpg,1932-1933,De Zwerver,18/10/1932,FR,Koninklijke Vlaamse Opera
649102,1932-1933_00035-20220210_131539.jpg,1932-1933,Het Land van den Glimlach,20/10/1932,DUI,Koninklijke Vlaamse Opera
456690,1932-1933_00037-20220210_131558.jpg,1932-1933,Carmen,22/10/1932,FR,Koninklijke Vlaamse Opera
267744,1932-1933_00039-20220210_131617.jpg,1932-1933,Hoffmann's Vertellingenen,23/10/1932,FR,Koninklijke Vlaamse Opera
722884,1932-1933_00041-20220210_131638.jpg,1932-1933,Driemeisjeshuis,23/10/1932,DUI,Koninklijke Vlaamse Opera
404168,1932-1933_00043-20220210_131652.jpg,1932-1933,Carmen,25/10/1932,FR,Koninklijke Vlaamse Opera
770929,1932-1933_00045-20220210_131708.jpg,1932-1933,Driemeisjeshuis,27/10/1932,DUI,Koninklijke Vlaamse Opera
954069,1932-1933_00047-20220210_131730.jpg,1932-1933,De Vliegende Hollander,28/10/1932,DEE,Koninklijke Vlaamse Opera
672553,1932-1933_00049-20220210_131747.jpg,1932-1933,Het Land van den Glimlach,29/10/1932,DUI,Koninklijke Vlaamse Opera
951673,1932-1933_00051-20220210_131809.jpg,1932-1933,Driemeisjeshuis,30/10/1932,DUI,Koninklijke Vlaamse Opera
