,Date,Original premiere,Directors,Normalised title,Composer,Multiple bill,Multiple bill,Season,Occasion,Language,Dutch,German
980,04/02/1907,1903,Jef Judels & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1906-1907,N,other,False,False
981,05/02/1907,1907,Jef Judels & Bernard Tokkie,Kermisweelde,Arthur van Dooren,True,True,1906-1907,N,Dutch,True,False
982,05/02/1907,1899,Jef Judels & Bernard Tokkie,Quinten Massys,Emile Wambach,True,True,1906-1907,N,Dutch,True,False
983,07/02/1907,1845,Jef Judels & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1906-1907,N,German,False,True
984,09/02/1907,1896,Jef Judels & Bernard Tokkie,Herbergprinses,Jan Blockx,False,False,1906-1907,N,Dutch,True,False
985,12/02/1907,1849,Jef Judels & Bernard Tokkie,De Lustige Vrouwtjes van Windsor,Otto Nicolai,True,True,1906-1907,N,German,False,True
986,12/02/1907,1902,Jef Judels & Bernard Tokkie,Winternachtsdroom,August de Boeck,True,True,1906-1907,N,Dutch,True,False
987,16/02/1907,1903,Jef Judels & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1906-1907,N,German,False,True
988,19/02/1907,1894,Jef Judels & Bernard Tokkie,Cleopatra,August Enna,False,False,1906-1907,N,other,False,False
989,23/02/1907,?,Jef Judels & Bernard Tokkie,Cecilia,Jozef Ryelandt,False,False,1906-1907,N,Dutch,True,False
990,26/02/1907,1903,Jef Judels & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1906-1907,N,other,False,False
991,02/03/1907,?,Jef Judels & Bernard Tokkie,Cecilia,Jozef Ryelandt,False,False,1906-1907,N,Dutch,True,False
992,05/03/1907,1845,Jef Judels & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1906-1907,N,German,False,True
993,07/03/1907,1894,Jef Judels & Bernard Tokkie,Cleopatra,August Enna,False,False,1906-1907,N,other,False,False
994,09/03/1907,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1906-1907,N,Dutch,True,False
995,09/03/1907,1903,Jef Judels & Bernard Tokkie,Laagland,Albert D'Eugen,True,True,1906-1907,N,German,False,True
996,12/03/1907,?,Jef Judels & Bernard Tokkie,Cecilia,Jozef Ryelandt,False,False,1906-1907,N,Dutch,True,False
997,16/03/1907,1903,Jef Judels & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1906-1907,N,other,False,False
998,19/03/1907,?,Jef Judels & Bernard Tokkie,Cecilia,Jozef Ryelandt,False,False,1906-1907,N,Dutch,True,False
999,20/03/1907,?,Jef Judels & Bernard Tokkie,Cecilia,Jozef Ryelandt,False,False,1906-1907,N,Dutch,True,False
1000,21/03/1907,1849,Jef Judels & Bernard Tokkie,De Lustige Vrouwtjes van Windsor,Otto Nicolai,False,False,1906-1907,N,German,False,True
1001,22/03/1907,1849,Jef Judels & Bernard Tokkie,De Lustige Vrouwtjes van Windsor,Otto Nicolai,False,False,1906-1907,N,German,False,True
1002,23/03/1907,1902,Jef Judels & Bernard Tokkie,Winternachtsdroom,August de Boeck,True,True,1906-1907,N,Dutch,True,False
1003,23/03/1907,1858,Jef Judels & Bernard Tokkie,Orpheus' Dood,Jacques Offenbach,True,True,1906-1907,N,other,False,False
1004,24/03/1907,1902,Jef Judels & Bernard Tokkie,Winternachtsdroom,August de Boeck,True,True,1906-1907,N,Dutch,True,False
1005,24/03/1907,1858,Jef Judels & Bernard Tokkie,Orpheus' Dood,Jacques Offenbach,True,True,1906-1907,N,other,False,False
1006,24/03/1907,?,Jef Judels & Bernard Tokkie,Cecilia,Jozef Ryelandt,False,False,1906-1907,N,Dutch,True,False
1007,26/03/1907,1902,Jef Judels & Bernard Tokkie,Winternachtsdroom,August de Boeck,True,True,1906-1907,N,Dutch,True,False
1008,26/03/1907,1858,Jef Judels & Bernard Tokkie,Orpheus' Dood,Jacques Offenbach,True,True,1906-1907,N,other,False,False
1009,30/03/1907,1858,Jef Judels & Bernard Tokkie,Orpheus' Dood,Jacques Offenbach,True,True,1906-1907,N,other,False,False
1010,30/03/1907,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1906-1907,N,Dutch,True,False
1011,02/04/1907,1858,Jef Judels & Bernard Tokkie,Orpheus' Dood,Jacques Offenbach,True,True,1906-1907,N,other,False,False
1012,02/04/1907,?,Jef Judels & Bernard Tokkie,Charlotte Corday,Peter Benoit,True,True,1906-1907,N,Dutch,True,False
1013,17/10/1907,1896,Jef Judels & Bernard Tokkie,Herbergprinses,Jan Blockx,False,False,1907-1908,G,Dutch,True,False
1014,19/10/1907,1904,Jef Judels & Bernard Tokkie,Het Arendsnest,Schrey Julius Jan Baptist,True,True,1907-1908,G,Dutch,True,False
1015,19/10/1907,1899,Jef Judels & Bernard Tokkie,Quinten Massijs,Emile Wambach,True,True,1907-1908,G,Dutch,True,False
1016,20/10/1907,1896,Jef Judels & Bernard Tokkie,Herbergprinses,Jan Blockx,True,True,1907-1908,N,Dutch,True,False
1017,20/10/1907,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1907-1908,N,Dutch,True,False
1018,22/10/1907,1899,Jef Judels & Bernard Tokkie,Quinten Massijs,Emile Wambach,False,False,1907-1908,N,Dutch,True,False
1019,24/10/1907,1896,Jef Judels & Bernard Tokkie,Herbergprinses,Jan Blockx,False,False,1907-1908,G,Dutch,True,False
1020,26/10/1907,1901,Jef Judels & Bernard Tokkie,De Bruid der Zee,Jan Blockx,False,False,1907-1908,N,Dutch,True,False
1021,27/10/1907,1904,Jef Judels & Bernard Tokkie,Het Arendsnest,Schrey Julius Jan Baptist,True,True,1907-1908,N,Dutch,True,False
1022,27/10/1907,1899,Jef Judels & Bernard Tokkie,Quinten Massijs,Emile Wambach,True,True,1907-1908,N,Dutch,True,False
1023,31/10/1907,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1907-1908,N,Dutch,True,False
1024,31/10/1907,1902,Jef Judels & Bernard Tokkie,Winternachtsdroom,August de Boeck,True,True,1907-1908,N,Dutch,True,False
1025,01/11/1907,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1907-1908,N,Dutch,True,False
1026,01/11/1907,1901,Jef Judels & Bernard Tokkie,De Bruid der Zee,Jan Blockx,True,True,1907-1908,N,Dutch,True,False
1027,02/11/1907,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1907-1908,N,Dutch,True,False
1028,02/11/1907,1902,Jef Judels & Bernard Tokkie,Winternachtsdroom,August de Boeck,True,True,1907-1908,N,Dutch,True,False
1029,03/11/1907,1896,Jef Judels & Bernard Tokkie,Herbergprinses,Jan Blockx,True,True,1907-1908,N,Dutch,True,False
1030,03/11/1907,1902,Jef Judels & Bernard Tokkie,Winternachtsdroom,August de Boeck,True,True,1907-1908,N,Dutch,True,False
1031,05/11/1907,1904,Jef Judels & Bernard Tokkie,Het Arendsnest,Schrey Julius Jan Baptist,True,True,1907-1908,N,Dutch,True,False
1032,05/11/1907,1899,Jef Judels & Bernard Tokkie,Quinten Massijs,Emile Wambach,True,True,1907-1908,N,Dutch,True,False
1033,07/11/1907,?,Jef Judels & Bernard Tokkie,Cecilia,Jozef Ryelandt,False,False,1907-1908,G,Dutch,True,False
1034,09/11/1907,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,False,False,1907-1908,N,German,False,True
1035,10/11/1907,?,Jef Judels & Bernard Tokkie,Cecilia,Jozef Ryelandt,False,False,1907-1908,N,Dutch,True,False
1036,14/11/1907,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,False,False,1907-1908,G,German,False,True
1037,17/11/1907,1874,Jef Judels & Bernard Tokkie,De Walkure,Richard Wagner,False,False,1907-1908,N,German,False,True
1038,16/11/1907,1874,Jef Judels & Bernard Tokkie,De Walkure,Richard Wagner,False,False,1907-1908,N,German,False,True
1039,17/09/1907,1904,Jef Judels & Bernard Tokkie,Het Arendsnest,Schrey Julius Jan Baptist,True,True,1907-1908,N,Dutch,True,False
1040,17/09/1907,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,True,True,1907-1908,N,German,False,True
1041,21/11/1907,1874,Jef Judels & Bernard Tokkie,De Walkure,Richard Wagner,False,False,1907-1908,G,German,False,True
1042,23/11/1907,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,False,False,1907-1908,N,German,False,True
1043,24/11/1907,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1907-1908,N,Dutch,True,False
1044,24/11/1907,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,True,True,1907-1908,N,German,False,True
1045,24/11/1907,1896,Jef Judels & Bernard Tokkie,Herbergprinses,Jan Blockx,False,False,1907-1908,N,Dutch,True,False
1046,28/11/1907,1903,Jef Judels & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1907-1908,G,German,False,True
1047,30/11/1907,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,False,False,1907-1908,N,German,False,True
1048,01/12/1908,1902,Jef Judels & Bernard Tokkie,Winternachtsdroom,August de Boeck,True,True,1908-1909,N,Dutch,True,False
1049,01/12/1908,1903,Jef Judels & Bernard Tokkie,Laagland,Albert D'Eugen,True,True,1908-1909,N,German,False,True
1050,03/12/1907,1893,Jef Judels & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,False,1907-1908,N,German,False,True
1051,01/01/2100,1874,Jef Judels & Bernard Tokkie,De Walkure,Richard Wagner,False,False,2099-2100,N,German,False,True
1052,07/12/1907,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1907-1908,G,Dutch,True,False
1053,07/12/1907,1903,Jef Judels & Bernard Tokkie,Laagland,Albert D'Eugen,True,True,1907-1908,G,German,False,True
1054,08/12/1907,1893,Jef Judels & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,True,True,1907-1908,N,German,False,True
1055,08/12/1907,1896,Jef Judels & Bernard Tokkie,Herbergprinses,Jan Blockx,True,True,1907-1908,N,Dutch,True,False
1056,01/01/2100,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,2099-2100,G,Dutch,True,False
1057,01/01/2100,1903,Jef Judels & Bernard Tokkie,Laagland,Albert D'Eugen,True,True,2099-2100,G,German,False,True
1058,01/01/2100,1893,Jef Judels & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,True,True,2099-2100,N,German,False,True
1059,01/01/2100,1896,Jef Judels & Bernard Tokkie,Herbergprinses,Jan Blockx,True,True,2099-2100,N,Dutch,True,False
1060,10/12/1907,1903,Jef Judels & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1907-1908,N,other,False,False
1061,01/01/2100,1903,Jef Judels & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,2099-2100,N,other,False,False
1062,12/12/1907,1893,Jef Judels & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,False,1907-1908,G,German,False,True
1063,14/12/1907,1903,Jef Judels & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1907-1908,N,other,False,False
1064,15/12/1907,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1907-1908,N,Dutch,True,False
1065,15/12/1907,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,True,True,1907-1908,N,German,False,True
1066,15/12/1907,1893,Jef Judels & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,False,1907-1908,N,German,False,True
1067,17/12/1907,1903,Jef Judels & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1907-1908,P,German,False,True
1068,19/12/1907,,Jef Judels & Bernard Tokkie,De  Verzonken Klok,,False,False,1907-1908,G,other,False,False
1069,21/12/1907,1903,Jef Judels & Bernard Tokkie,Prinses Zonneschijn,Paul Gilson,False,False,1907-1908,N,Dutch,True,False
1070,22/12/1907,1901,Jef Judels & Bernard Tokkie,De Bruid der Zee,Jan Blockx,False,False,1907-1908,N,Dutch,True,False
1071,25/12/1907,1903,Jef Judels & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1907-1908,N,other,False,False
1072,26/12/1907,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,False,False,1907-1908,N,German,False,True
1073,28/12/1907,1896,Jef Judels & Bernard Tokkie,Herbergprinses,Jan Blockx,False,False,1907-1908,N,Dutch,True,False
1074,29/12/1907,1903,Jef Judels & Bernard Tokkie,Prinses Zonneschijn,Paul Gilson,False,False,1907-1908,N,Dutch,True,False
1075,02/01/1908,1903,Jef Judels & Bernard Tokkie,Prinses Zonneschijn,Paul Gilson,False,False,1907-1908,N,Dutch,True,False
1076,01/01/1908,1896,Jef Judels & Bernard Tokkie,Herbergprinses,Jan Blockx,False,False,1907-1908,N,Dutch,True,False
1077,04/01/1908,1850,Jef Judels & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1907-1908,N,German,False,True
1078,05/01/1908,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1907-1908,N,Dutch,True,False
1079,05/01/1908,1821,Jef Judels & Bernard Tokkie,De Vrijschutter,Carl Maria von Weber,True,True,1907-1908,N,German,False,True
1080,09/01/1908,1850,Jef Judels & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1907-1908,G,German,False,True
1081,11/01/1908,1821,Jef Judels & Bernard Tokkie,De Vrijschutter,Carl Maria von Weber,False,False,1907-1908,N,German,False,True
1082,12/01/1908,1850,Jef Judels & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1907-1908,N,German,False,True
1083,13/01/1908,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,False,False,1907-1908,N,German,False,True
1084,14/01/1908,1899,Jef Judels & Bernard Tokkie,Quinten Massijs,Emile Wambach,False,False,1907-1908,G,Dutch,True,False
1085,16/01/1908,1821,Jef Judels & Bernard Tokkie,De Vrijschutter,Carl Maria von Weber,False,False,1907-1908,G,German,False,True
1086,18/01/1908,1903,Jef Judels & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1907-1908,N,other,False,False
1087,19/01/1908,1903,Jef Judels & Bernard Tokkie,Laagland,Albert D'Eugen,True,True,1907-1908,N,German,False,True
1088,19/01/1908,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,True,True,1907-1908,N,German,False,True
1089,20/01/1908,1901,Jef Judels & Bernard Tokkie,Oud-Heidelberg,Wilhelm Meyer-FÃ¶rster,False,False,1907-1908,N,German,False,True
1090,21/01/1908,1850,Jef Judels & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1907-1908,G,German,False,True
1091,25/01/1908,?,Jef Judels & Bernard Tokkie,Baldie,Jan Blockx,False,False,1907-1908,G,Dutch,True,False
1092,26/01/1908,1821,Jef Judels & Bernard Tokkie,De Vrijschutter,Carl Maria von Weber,False,False,1907-1908,N,German,False,True
1093,28/01/1908,1899,Jef Judels & Bernard Tokkie,Quinten Massijs,Emile Wambach,False,False,1907-1908,P,Dutch,True,False
1094,30/01/1908,?,Jef Judels & Bernard Tokkie,Baldie,Jan Blockx,False,False,1907-1908,N,Dutch,True,False
1095,01/02/1908,?,Jef Judels & Bernard Tokkie,Baldie,Jan Blockx,False,False,1907-1908,N,Dutch,True,False
1096,02/02/1908,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1907-1908,N,Dutch,True,False
1097,02/02/1908,1837,Jef Judels & Bernard Tokkie,Czaar en Timmerman,Albert Lortzing,True,True,1907-1908,N,German,False,True
1098,04/02/1908,?,Jef Judels & Bernard Tokkie,Baldie,Jan Blockx,False,False,1907-1908,N,Dutch,True,False
1099,06/02/1908,1837,Jef Judels & Bernard Tokkie,Czaar en Timmerman,Albert Lortzing,False,False,1907-1908,N,German,False,True
1100,08/02/1908,1850,Jef Judels & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1907-1908,N,German,False,True
1101,09/02/1908,1904,Jef Judels & Bernard Tokkie,Het Arendsnest,Schrey Julius Jan Baptist,True,True,1907-1908,N,Dutch,True,False
1102,09/02/1908,?,Jef Judels & Bernard Tokkie,Baldie,Jan Blockx,True,True,1907-1908,N,Dutch,True,False
1103,11/02/1908,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,False,False,1907-1908,P,German,False,True
1104,12/02/1908,1984,Jef Judels & Bernard Tokkie,Wilde Lea,Nestor de TiÃ¨re,False,False,1907-1908,N,Dutch,True,False
1105,13/02/1908,1786,Jef Judels & Bernard Tokkie,Figaro's Bruiloft,Wolfgang Amadeus Mozart,False,False,1907-1908,N,other,False,False
1106,15/02/1908,?,Jef Judels & Bernard Tokkie,Baldie,Jan Blockx,False,False,1907-1908,N,Dutch,True,False
1107,16/02/1908,1786,Jef Judels & Bernard Tokkie,Figaro's Bruiloft,Wolfgang Amadeus Mozart,False,False,1907-1908,N,other,False,False
1108,19/02/1908,1890,Jef Judels & Bernard Tokkie,Cavalleria Rusticana,Pietro Mascagni,True,True,1907-1908,N,other,False,False
1109,19/02/1908,,Jef Judels & Bernard Tokkie,Pagliacci,,True,True,1907-1908,N,other,False,False
1110,21/02/1908,1898,Jef Judels & Bernard Tokkie,Fedora,Umberto Giordano,False,False,1907-1908,N,other,False,False
1111,20/02/1908,1805,Jef Judels & Bernard Tokkie,Fidelio,Ludwig van Beethoven,False,False,1907-1908,N,German,False,True
1112,22/02/1908,1786,Jef Judels & Bernard Tokkie,Figaro's Bruiloft,Wolfgang Amadeus Mozart,False,False,1907-1908,N,other,False,False
1113,23/02/1908,?,Jef Judels & Bernard Tokkie,Baldie,Jan Blockx,False,False,1907-1908,N,Dutch,True,False
1114,24/02/1908,1892,Jef Judels & Bernard Tokkie,Paljas,Ruggiero Leoncavallo,False,False,1907-1908,N,other,False,False
1115,27/02/1908,1850,Jef Judels & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1907-1908,N,German,False,True
1116,29/02/1908,1908,Jef Judels & Bernard Tokkie,Pinksternacht,Maurits Sabbe,False,False,1907-1908,N,Dutch,True,False
1117,29/02/1908,1874,Jef Judels & Bernard Tokkie,De Vledermuis,Johan Strauss,False,False,1907-1908,N,German,False,True
1118,01/03/1908,1899,Jef Judels & Bernard Tokkie,Quinten Massijs,Emile Wambach,False,False,1907-1908,N,Dutch,True,False
1119,02/03/1908,1896,Jef Judels & Bernard Tokkie,Herbergprinses,Jan Blockx,True,True,1907-1908,N,Dutch,True,False
1120,02/03/1908,1842,Jef Judels & Bernard Tokkie,De Wilddief,Albert Lortzing,True,True,1907-1908,N,German,False,True
1121,03/03/1908,?,Jef Judels & Bernard Tokkie,Baldie,Jan Blockx,True,True,1907-1908,N,Dutch,True,False
1122,03/03/1908,1874,Jef Judels & Bernard Tokkie,De Vledermuis,Johan Strauss,True,True,1907-1908,N,German,False,True
1123,07/03/1908,1908,Jef Judels & Bernard Tokkie,Pinksternacht,Maurits Sabbe,True,True,1907-1908,G,Dutch,True,False
1124,07/03/1908,?,Jef Judels & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1907-1908,G,Dutch,True,False
1125,08/03/1908,1805,Jef Judels & Bernard Tokkie,Fidelio,Ludwig van Beethoven,True,True,1907-1908,N,German,False,True
1126,08/03/1908,1874,Jef Judels & Bernard Tokkie,De Vledermuis,Johan Strauss,True,True,1907-1908,N,German,False,True
1127,10/03/1908,1837,Jef Judels & Bernard Tokkie,Czaar en Timmerman,Albert Lortzing,False,False,1907-1908,P,German,False,True
1128,12/03/1908,1845,Jef Judels & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1907-1908,N,German,False,True
1129,14/03/1908,?,Jef Judels & Bernard Tokkie,Gioia,Franz Godebski,False,False,1907-1908,N,other,False,False
1130,15/03/1908,?,Jef Judels & Bernard Tokkie,Baldie,Jan Blockx,False,False,1907-1908,N,Dutch,True,False
1131,15/03/1908,1908,Jef Judels & Bernard Tokkie,Pinksternacht,Maurits Sabbe,True,True,1907-1908,N,Dutch,True,False
1132,15/03/1908,1786,Jef Judels & Bernard Tokkie,Figaro's Bruiloft,Wolfgang Amadeus Mozart,True,True,1907-1908,N,other,False,False
1133,19/03/1908,1845,Jef Judels & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1907-1908,N,German,False,True
1134,21/03/1908,1908,Jef Judels & Bernard Tokkie,Pinksternacht,Maurits Sabbe,True,True,1907-1908,N,Dutch,True,False
1135,21/03/1908,1858,Jef Judels & Bernard Tokkie,Orpheus' Dood,Jacques Offenbach,True,True,1907-1908,N,other,False,False
1136,21/03/1908,,Jef Judels & Bernard Tokkie,Orpheus's Dood,,True,True,1907-1908,N,other,False,False
1137,22/03/1908,,Jef Judels & Bernard Tokkie,TannhÃ¤user,,True,True,1907-1908,N,other,False,False
1138,22/03/1908,?,Jef Judels & Bernard Tokkie,Gioia,Franz Godebski,True,True,1907-1908,N,other,False,False
1139,26/03/1908,1821,Jef Judels & Bernard Tokkie,De Vrijschutter,Carl Maria von Weber,True,True,1907-1908,N,German,False,True
1140,26/03/1908,1874,Jef Judels & Bernard Tokkie,De Vledermuis,Johan Strauss,True,True,1907-1908,N,German,False,True
1141,28/03/1908,1849,Jef Judels & Bernard Tokkie,De Lustige Vrouwtjes van Windsor,Otto Nicolai,False,False,1907-1908,N,German,False,True
1142,29/03/1908,?,Jef Judels & Bernard Tokkie,Baldie,Jan Blockx,True,True,1907-1908,N,Dutch,True,False
1143,29/03/1908,1874,Jef Judels & Bernard Tokkie,De Vledermuis,Johan Strauss,True,True,1907-1908,N,German,False,True
1144,31/03/1908,?,Jef Judels & Bernard Tokkie,Baldie,Jan Blockx,False,False,1907-1908,G,Dutch,True,False
1145,30/03/1908,1850,Jef Judels & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1907-1908,N,German,False,True
1146,02/04/1908,1845,Jef Judels & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1907-1908,N,German,False,True
1147,04/04/1908,1805,Jef Judels & Bernard Tokkie,Fidelio,Ludwig van Beethoven,False,False,1907-1908,N,German,False,True
1148,05/04/1908,1903,Jef Judels & Bernard Tokkie,Laagland,Albert D'Eugen,True,True,1907-1908,N,German,False,True
